#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
10217,05-27-2023 10:10:00,30.20,34.71,12.93,,
10218,05-27-2023 10:20:00,30.22,34.83,13.00,,
10219,05-27-2023 10:30:00,30.21,34.86,13.01,,
10220,05-27-2023 10:40:00,30.22,35.03,13.09,,
10221,05-27-2023 10:50:00,30.22,35.08,13.11,,
10222,05-27-2023 11:00:00,30.21,35.06,13.10,,
10223,05-27-2023 11:10:00,30.23,35.12,13.14,,
10224,05-27-2023 11:20:00,30.22,34.98,13.07,,
10225,05-27-2023 11:30:00,30.20,35.08,13.10,,
10226,05-27-2023 11:40:00,30.19,35.02,13.06,,
10227,05-27-2023 11:50:00,30.25,35.08,13.14,,
10228,05-27-2023 12:00:00,30.23,35.03,13.10,,
10229,05-27-2023 12:10:00,30.19,35.17,13.13,,
10230,05-27-2023 12:20:00,30.22,35.36,13.23,,
10231,05-27-2023 12:30:00,30.23,35.20,13.17,,
10232,05-27-2023 12:40:00,30.18,35.27,13.16,,
10233,05-27-2023 12:50:00,30.22,35.39,13.25,,
10234,05-27-2023 13:00:00,30.22,35.57,13.33,,
10235,05-27-2023 13:10:00,30.28,36.04,13.59,,
10236,05-27-2023 13:20:00,30.24,36.71,13.83,,
10237,05-27-2023 13:30:00,30.22,36.60,13.77,,
10238,05-27-2023 13:40:00,30.21,36.52,13.72,,
10239,05-27-2023 13:50:00,30.19,36.53,13.71,,
10240,05-27-2023 14:00:00,30.26,36.38,13.71,,
10241,05-27-2023 14:10:00,30.25,36.53,13.76,,
10242,05-27-2023 14:20:00,30.21,35.88,13.45,,
10243,05-27-2023 14:30:00,30.23,36.00,13.52,,
10244,05-27-2023 14:40:00,30.20,34.86,13.00,,
10245,05-27-2023 14:50:00,30.23,35.04,13.11,,
10246,05-27-2023 15:00:00,30.22,35.22,13.18,,
10247,05-27-2023 15:10:00,30.20,34.92,13.02,,
10248,05-27-2023 15:20:00,30.22,35.21,13.17,,
10249,05-27-2023 15:30:00,30.22,35.02,13.09,,
10250,05-27-2023 15:40:00,30.22,34.94,13.05,,
10251,05-27-2023 15:50:00,30.22,34.97,13.06,,
10252,05-27-2023 16:00:00,30.24,34.93,13.07,,
10253,05-27-2023 16:10:00,30.20,34.51,12.84,,
10254,05-27-2023 16:20:00,30.19,34.41,12.79,,
10255,05-27-2023 16:30:00,30.22,34.51,12.86,,
10256,05-27-2023 16:40:00,30.18,34.46,12.80,,
10257,05-27-2023 16:50:00,30.22,34.33,12.78,,
10258,05-27-2023 17:00:00,30.23,34.27,12.77,,
10259,05-27-2023 17:10:00,30.21,34.40,12.80,,
10260,05-27-2023 17:20:00,30.26,33.72,12.55,,
10261,05-27-2023 17:30:00,30.17,33.48,12.35,,
10262,05-27-2023 17:40:00,30.20,33.66,12.46,,
10263,05-27-2023 17:50:00,30.22,33.70,12.50,,
10264,05-27-2023 18:00:00,30.23,33.66,12.49,,
10265,05-27-2023 18:10:00,30.22,33.80,12.55,,
10266,05-27-2023 18:20:00,30.20,34.06,12.64,,
10267,05-27-2023 18:30:00,30.22,33.99,12.63,,
10268,05-27-2023 18:40:00,30.24,33.51,12.43,,
10269,05-27-2023 18:50:00,30.24,33.18,12.28,,
10270,05-27-2023 19:00:00,30.23,33.30,12.33,,
10271,05-27-2023 19:10:00,30.19,33.37,12.32,,
10272,05-27-2023 19:20:00,30.22,33.44,12.38,,
10273,05-27-2023 19:30:00,30.23,33.46,12.40,,
10274,05-27-2023 19:40:00,30.24,33.64,12.49,,
10275,05-27-2023 19:50:00,30.22,33.77,12.53,,
10276,05-27-2023 20:00:00,30.19,33.34,12.31,,
10277,05-27-2023 20:10:00,30.17,32.97,12.12,,
10278,05-27-2023 20:20:00,30.20,33.18,12.24,,
10279,05-27-2023 20:30:00,30.24,33.28,12.33,,
10280,05-27-2023 20:40:00,30.23,33.39,12.37,,
10281,05-27-2023 20:50:00,29.80,34.25,12.38,,
10282,05-27-2023 21:00:00,29.91,34.11,12.41,,
10283,05-27-2023 21:10:00,29.94,34.13,12.45,,
10284,05-27-2023 21:20:00,29.98,34.12,12.48,,
10285,05-27-2023 21:30:00,30.02,34.30,12.59,,
10286,05-27-2023 21:40:00,24.49,43.51,11.29,,
10287,05-27-2023 21:50:00,19.96,55.28,10.74,,
10288,05-27-2023 22:00:00,19.66,46.27,7.82,,
10289,05-27-2023 22:10:00,19.53,44.24,7.04,,
10290,05-27-2023 22:20:00,19.46,44.03,6.92,,
10291,05-27-2023 22:30:00,19.45,43.12,6.60,,
10292,05-27-2023 22:40:00,19.47,43.53,6.76,,
10293,05-27-2023 22:50:00,19.48,43.35,6.71,,
10294,05-27-2023 23:00:00,19.50,43.29,6.70,,
10295,05-27-2023 23:10:00,19.53,42.79,6.56,,
10296,05-27-2023 23:20:00,19.56,42.69,6.56,,
10297,05-27-2023 23:30:00,19.45,42.65,6.45,,
10298,05-27-2023 23:40:00,19.52,42.75,6.54,,
10299,05-27-2023 23:50:00,19.52,42.61,6.49,,
10300,05-28-2023 00:00:00,19.53,42.46,6.45,,
10301,05-28-2023 00:10:00,19.51,42.62,6.48,,
10302,05-28-2023 00:20:00,19.54,42.67,6.53,,
10303,05-28-2023 00:30:00,19.52,42.70,6.52,,
10304,05-28-2023 00:40:00,19.53,42.63,6.50,,
10305,05-28-2023 00:50:00,19.56,42.61,6.53,,
10306,05-28-2023 01:00:00,19.52,42.92,6.59,,
10307,05-28-2023 01:10:00,19.48,42.69,6.49,,
10308,05-28-2023 01:20:00,19.52,42.55,6.47,,
10309,05-28-2023 01:30:00,19.54,42.58,6.50,,
10310,05-28-2023 01:40:00,19.53,42.40,6.43,,
10311,05-28-2023 01:50:00,19.51,42.84,6.56,,
10312,05-28-2023 02:00:00,19.52,43.02,6.63,,
10313,05-28-2023 02:10:00,19.52,43.02,6.63,,
10314,05-28-2023 02:20:00,19.48,42.86,6.55,,
10315,05-28-2023 02:30:00,19.47,43.01,6.58,,
10316,05-28-2023 02:40:00,19.53,42.73,6.54,,
10317,05-28-2023 02:50:00,19.52,42.65,6.50,,
10318,05-28-2023 03:00:00,19.54,42.78,6.57,,
10319,05-28-2023 03:10:00,19.48,42.86,6.55,,
10320,05-28-2023 03:20:00,19.52,42.99,6.62,,
10321,05-28-2023 03:30:00,19.51,42.99,6.61,,
10322,05-28-2023 03:40:00,19.58,43.06,6.70,,
10323,05-28-2023 03:50:00,19.52,43.08,6.65,,
10324,05-28-2023 04:00:00,19.48,43.09,6.62,,
10325,05-28-2023 04:10:00,19.54,42.84,6.59,,
10326,05-28-2023 04:20:00,19.53,43.15,6.68,,
10327,05-28-2023 04:30:00,19.54,43.06,6.66,,
10328,05-28-2023 04:40:00,19.52,43.46,6.78,,
10329,05-28-2023 04:50:00,19.53,43.24,6.71,,
10330,05-28-2023 05:00:00,19.54,43.06,6.66,,
10331,05-28-2023 05:10:00,20.01,42.31,6.83,,
10332,05-28-2023 05:20:00,22.06,45.52,9.76,,
10333,05-28-2023 05:30:00,29.03,38.00,13.29,,
10334,05-28-2023 05:40:00,30.40,37.02,14.10,,
10335,05-28-2023 05:50:00,30.39,31.99,11.86,,
10336,05-28-2023 06:00:00,30.33,31.42,11.53,,
10337,05-28-2023 06:10:00,30.28,31.15,11.36,,
10338,05-28-2023 06:20:00,30.30,30.97,11.28,,
10339,05-28-2023 06:30:00,30.22,30.97,11.22,,
10340,05-28-2023 06:40:00,30.26,30.86,11.20,,
10341,05-28-2023 06:50:00,30.22,30.80,11.14,,
10342,05-28-2023 07:00:00,30.26,30.68,11.11,,
10343,05-28-2023 07:10:00,30.26,30.57,11.06,,
10344,05-28-2023 07:20:00,30.25,30.57,11.05,,
10345,05-28-2023 07:30:00,30.23,30.59,11.04,,
10346,05-28-2023 07:40:00,30.28,30.61,11.10,,
10347,05-28-2023 07:50:00,30.28,30.58,11.09,,
10348,05-28-2023 08:00:00,30.27,30.58,11.08,,
10349,05-28-2023 08:10:00,30.30,30.52,11.06,,
10350,05-28-2023 08:20:00,30.23,30.47,10.98,,
10351,05-28-2023 08:30:00,30.21,30.50,10.98,,
10352,05-28-2023 08:40:00,30.24,30.32,10.92,,
10353,05-28-2023 08:50:00,30.24,30.25,10.88,,
10354,05-28-2023 09:00:00,30.25,30.16,10.85,,
10355,05-28-2023 09:10:00,30.28,30.00,10.80,,
10356,05-28-2023 09:20:00,30.30,29.90,10.75,,
10357,05-28-2023 09:30:00,30.27,29.81,10.69,,
10358,05-28-2023 09:40:00,30.26,29.83,10.69,,
10359,05-28-2023 09:50:00,30.23,29.98,10.74,,
10360,05-28-2023 10:00:00,30.24,30.09,10.80,,
10361,05-28-2023 10:10:00,30.30,30.08,10.84,,
10362,05-28-2023 10:20:00,30.28,30.09,10.84,,
10363,05-28-2023 10:30:00,30.19,30.37,10.90,,
10364,05-28-2023 10:40:00,30.22,30.46,10.97,,
10365,05-28-2023 10:50:00,30.23,30.48,10.99,,
10366,05-28-2023 11:00:00,30.20,30.54,10.99,,
10367,05-28-2023 11:10:00,30.23,30.57,11.03,,
10368,05-28-2023 11:20:00,30.25,30.65,11.09,,
10369,05-28-2023 11:30:00,30.19,30.73,11.07,,
10370,05-28-2023 11:40:00,30.26,30.82,11.18,,
10371,05-28-2023 11:50:00,30.24,31.04,11.27,,
10372,05-28-2023 12:00:00,30.22,31.22,11.34,,
10373,05-28-2023 12:10:00,30.20,31.23,11.33,,
10374,05-28-2023 12:20:00,30.22,31.48,11.46,,
10375,05-28-2023 12:30:00,30.24,31.43,11.46,,
10376,05-28-2023 12:40:00,30.18,31.98,11.67,,
10377,05-28-2023 12:50:00,30.20,32.37,11.87,,
10378,05-28-2023 13:00:00,30.24,32.69,12.05,,
10379,05-28-2023 13:10:00,30.21,32.97,12.16,,
10380,05-28-2023 13:20:00,30.21,33.06,12.20,,
10381,05-28-2023 13:30:00,30.23,32.96,12.17,,
10382,05-28-2023 13:40:00,30.21,33.05,12.19,,
10383,05-28-2023 13:50:00,30.24,32.80,12.10,,
10384,05-28-2023 14:00:00,30.24,32.66,12.04,,
10385,05-28-2023 14:10:00,30.22,32.53,11.96,,
10386,05-28-2023 14:20:00,30.19,32.53,11.94,,
10387,05-28-2023 14:30:00,30.25,32.45,11.95,,
10388,05-28-2023 14:40:00,30.22,32.55,11.97,,
10389,05-28-2023 14:50:00,30.21,32.37,11.88,,
10390,05-28-2023 15:00:00,30.26,32.51,11.99,,
10391,05-28-2023 15:10:00,30.23,32.53,11.97,,
10392,05-28-2023 15:20:00,30.21,32.44,11.91,,
10393,05-28-2023 15:30:00,30.18,32.48,11.90,,
10394,05-28-2023 15:40:00,30.20,32.40,11.88,,
10395,05-28-2023 15:50:00,30.24,32.24,11.84,,
10396,05-28-2023 16:00:00,30.24,32.44,11.94,,
10397,05-28-2023 16:10:00,30.28,32.22,11.87,,
10398,05-28-2023 16:20:00,30.22,32.50,11.95,,
10399,05-28-2023 16:30:00,30.24,32.38,11.91,,
10400,05-28-2023 16:40:00,30.21,32.33,11.86,,
10401,05-28-2023 16:50:00,30.22,32.40,11.90,,
10402,05-28-2023 17:00:00,30.21,32.30,11.85,,
10403,05-28-2023 17:10:00,30.24,32.37,11.91,,
10404,05-28-2023 17:20:00,30.27,32.46,11.97,,
10405,05-28-2023 17:30:00,30.31,32.43,11.99,,
10406,05-28-2023 17:40:00,30.24,32.38,11.91,,
10407,05-28-2023 17:50:00,30.23,32.33,11.88,,
10408,05-28-2023 18:00:00,30.24,32.40,11.92,,
10409,05-28-2023 18:10:00,30.22,32.52,11.96,,
10410,05-28-2023 18:20:00,30.27,32.50,12.00,,
10411,05-28-2023 18:30:00,30.27,32.39,11.94,,
10412,05-28-2023 18:40:00,30.22,32.29,11.85,,
10413,05-28-2023 18:50:00,30.25,32.04,11.76,,
10414,05-28-2023 19:00:00,30.30,31.92,11.74,,
10415,05-28-2023 19:10:00,30.22,32.41,11.91,,
10416,05-28-2023 19:20:00,30.20,32.37,11.87,,
10417,05-28-2023 19:30:00,30.22,32.21,11.81,,
10418,05-28-2023 19:40:00,30.23,32.15,11.79,,
10419,05-28-2023 19:50:00,30.28,31.99,11.77,,
10420,05-28-2023 20:00:00,30.23,31.92,11.68,,
10421,05-28-2023 20:10:00,30.22,31.86,11.65,,
10422,05-28-2023 20:20:00,30.24,31.96,11.71,,
10423,05-28-2023 20:30:00,30.23,31.46,11.47,,
10424,05-28-2023 20:40:00,30.23,31.38,11.43,,
10425,05-28-2023 20:50:00,29.81,31.99,11.35,,
10426,05-28-2023 21:00:00,29.90,31.72,11.30,,
10427,05-28-2023 21:10:00,29.98,31.85,11.44,,
10428,05-28-2023 21:20:00,29.97,31.88,11.44,,
10429,05-28-2023 21:30:00,29.96,31.74,11.37,,
10430,05-28-2023 21:40:00,24.48,40.42,10.18,,
10431,05-28-2023 21:50:00,19.94,52.91,10.06,,
10432,05-28-2023 22:00:00,19.73,54.16,10.22,,
10433,05-28-2023 22:10:00,19.57,44.33,7.12,,
10434,05-28-2023 22:20:00,19.48,44.19,6.99,,
10435,05-28-2023 22:30:00,19.48,43.64,6.81,,
10436,05-28-2023 22:40:00,19.51,43.60,6.81,,
10437,05-28-2023 22:50:00,19.47,43.97,6.91,,
10438,05-28-2023 23:00:00,19.45,44.23,6.97,,
10439,05-28-2023 23:10:00,19.50,43.95,6.92,,
10440,05-28-2023 23:20:00,19.50,44.26,7.02,,
10441,05-28-2023 23:30:00,19.48,43.61,6.80,,
10442,05-28-2023 23:40:00,19.52,44.10,6.99,,
10443,05-28-2023 23:50:00,19.48,43.84,6.87,,
10444,05-29-2023 00:00:00,19.48,43.68,6.82,,
10445,05-29-2023 00:10:00,19.52,43.72,6.86,,
10446,05-29-2023 00:20:00,19.45,43.86,6.85,,
10447,05-29-2023 00:30:00,19.48,43.68,6.82,,
10448,05-29-2023 00:40:00,19.52,44.03,6.97,,
10449,05-29-2023 00:50:00,19.46,43.68,6.80,,
10450,05-29-2023 01:00:00,19.50,44.04,6.95,,
10451,05-29-2023 01:10:00,19.55,43.68,6.88,,
10452,05-29-2023 01:20:00,19.48,43.62,6.80,,
10453,05-29-2023 01:30:00,19.48,43.56,6.78,,
10454,05-29-2023 01:40:00,19.54,43.53,6.82,,
10455,05-29-2023 01:50:00,19.51,43.44,6.76,,
10456,05-29-2023 02:00:00,19.51,43.42,6.75,,
10457,05-29-2023 02:10:00,19.52,43.50,6.79,,
10458,05-29-2023 02:20:00,19.52,43.17,6.68,,
10459,05-29-2023 02:30:00,19.50,43.42,6.74,,
10460,05-29-2023 02:40:00,19.53,42.93,6.61,,
10461,05-29-2023 02:50:00,19.52,42.87,6.58,,
10462,05-29-2023 03:00:00,19.56,42.84,6.61,,
10463,05-29-2023 03:10:00,19.57,42.94,6.65,,
10464,05-29-2023 03:20:00,19.53,42.55,6.48,,
10465,05-29-2023 03:30:00,19.52,42.62,6.49,,
10466,05-29-2023 03:40:00,19.53,42.58,6.49,,
10467,05-29-2023 03:50:00,19.56,41.99,6.31,,
10468,05-29-2023 04:00:00,19.57,41.87,6.29,,
10469,05-29-2023 04:10:00,19.53,42.21,6.36,,
10470,05-29-2023 04:20:00,19.57,41.72,6.23,,
10471,05-29-2023 04:30:00,19.52,41.64,6.16,,
10472,05-29-2023 04:40:00,19.55,41.95,6.29,,
10473,05-29-2023 04:50:00,19.55,41.84,6.25,,
10474,05-29-2023 05:00:00,19.55,42.00,6.31,,
10475,05-29-2023 05:10:00,20.10,40.42,6.25,,
10476,05-29-2023 05:20:00,22.25,53.49,12.37,,
10477,05-29-2023 05:30:00,29.12,37.09,13.00,,
10478,05-29-2023 05:40:00,30.51,33.45,12.64,,
10479,05-29-2023 05:50:00,30.38,29.59,10.67,,
10480,05-29-2023 06:00:00,30.34,28.91,10.29,,
10481,05-29-2023 06:10:00,30.27,28.54,10.04,,
10482,05-29-2023 06:20:00,30.30,28.44,10.00,,
10483,05-29-2023 06:30:00,30.26,28.23,9.87,,
10484,05-29-2023 06:40:00,30.28,28.14,9.83,,
10485,05-29-2023 06:50:00,30.26,28.08,9.78,,
10486,05-29-2023 07:00:00,30.26,28.15,9.82,,
10487,05-29-2023 07:10:00,30.26,28.23,9.87,,
10488,05-29-2023 07:20:00,30.25,28.30,9.89,,
10489,05-29-2023 07:30:00,30.21,28.34,9.88,,
10490,05-29-2023 07:40:00,30.25,28.28,9.88,,
10491,05-29-2023 07:50:00,30.33,28.09,9.85,,
10492,05-29-2023 08:00:00,30.27,28.19,9.85,,
10493,05-29-2023 08:10:00,30.19,28.74,10.07,,
10494,05-29-2023 08:20:00,30.20,29.01,10.22,,
10495,05-29-2023 08:30:00,30.25,29.15,10.34,,
10496,05-29-2023 08:40:00,30.24,29.18,10.34,,
10497,05-29-2023 08:50:00,30.22,29.18,10.32,,
10498,05-29-2023 09:00:00,30.22,28.82,10.14,,
10499,05-29-2023 09:10:00,30.25,28.61,10.06,,
10500,05-29-2023 09:20:00,30.20,28.57,9.99,,
10501,05-29-2023 09:30:00,30.22,28.64,10.05,,
10502,05-29-2023 09:40:00,30.18,29.07,10.23,,
10503,05-29-2023 09:50:00,30.20,29.49,10.46,,
10504,05-29-2023 10:00:00,30.20,29.71,10.58,,
10505,05-29-2023 10:10:00,30.22,29.88,10.68,,
10506,05-29-2023 10:20:00,30.22,30.15,10.82,,
10507,05-29-2023 10:30:00,30.26,30.25,10.90,,
10508,05-29-2023 10:40:00,30.20,30.15,10.80,,
10509,05-29-2023 10:50:00,30.20,30.24,10.84,,
10510,05-29-2023 11:00:00,30.24,30.45,10.98,,
10511,05-29-2023 11:10:00,30.22,30.61,11.04,,
10512,05-29-2023 11:20:00,30.22,30.68,11.08,,
10513,05-29-2023 11:30:00,30.24,30.72,11.11,,
10514,05-29-2023 11:40:00,30.21,30.82,11.13,,
10515,05-29-2023 11:50:00,30.19,30.95,11.18,,
10516,05-29-2023 12:00:00,30.20,30.76,11.10,,
10517,05-29-2023 12:10:00,30.19,30.92,11.17,,
10518,05-29-2023 12:20:00,30.20,31.16,11.29,,
10519,05-29-2023 12:30:00,30.18,31.22,11.30,,
10520,05-29-2023 12:40:00,30.22,31.20,11.33,,
10521,05-29-2023 12:50:00,30.26,31.19,11.36,,
10522,05-29-2023 13:00:00,30.22,31.15,11.30,,
10523,05-29-2023 13:10:00,30.25,31.16,11.34,,
10524,05-29-2023 13:20:00,30.20,31.16,11.29,,
10525,05-29-2023 13:30:00,30.24,31.34,11.42,,
10526,05-29-2023 13:40:00,30.22,31.37,11.41,,
10527,05-29-2023 13:50:00,30.32,31.38,11.50,,
10528,05-29-2023 14:00:00,30.25,31.22,11.37,,
10529,05-29-2023 14:10:00,30.24,31.60,11.54,,
10530,05-29-2023 14:20:00,30.22,31.70,11.57,,
10531,05-29-2023 14:30:00,30.20,32.09,11.74,,
10532,05-29-2023 14:40:00,30.19,32.35,11.85,,
10533,05-29-2023 14:50:00,30.20,32.63,11.99,,
10534,05-29-2023 15:00:00,30.24,32.60,12.02,,
10535,05-29-2023 15:10:00,30.20,32.82,12.08,,
10536,05-29-2023 15:20:00,30.24,32.32,11.88,,
10537,05-29-2023 15:30:00,30.26,32.12,11.81,,
10538,05-29-2023 15:40:00,30.22,32.35,11.88,,
10539,05-29-2023 15:50:00,30.24,32.66,12.04,,
10540,05-29-2023 16:00:00,30.20,33.12,12.22,,
10541,05-29-2023 16:10:00,30.19,33.18,12.23,,
10542,05-29-2023 16:20:00,30.24,33.07,12.23,,
10543,05-29-2023 16:30:00,30.23,33.11,12.24,,
10544,05-29-2023 16:40:00,30.22,33.17,12.26,,
10545,05-29-2023 16:50:00,30.25,33.40,12.39,,
10546,05-29-2023 17:00:00,30.24,33.37,12.37,,
10547,05-29-2023 17:10:00,30.27,32.82,12.15,,
10548,05-29-2023 17:20:00,30.24,32.41,11.93,,
10549,05-29-2023 17:30:00,30.24,32.24,11.84,,
10550,05-29-2023 17:40:00,30.21,32.26,11.83,,
10551,05-29-2023 17:50:00,30.25,32.29,11.88,,
10552,05-29-2023 18:00:00,30.20,32.24,11.81,,
10553,05-29-2023 18:10:00,30.20,32.53,11.95,,
10554,05-29-2023 18:20:00,30.16,32.49,11.89,,
10555,05-29-2023 18:30:00,30.18,32.64,11.98,,
10556,05-29-2023 18:40:00,30.28,32.79,12.14,,
10557,05-29-2023 18:50:00,30.25,32.59,12.02,,
10558,05-29-2023 19:00:00,30.19,31.98,11.68,,
10559,05-29-2023 19:10:00,30.21,31.77,11.60,,
10560,05-29-2023 19:20:00,30.23,31.54,11.51,,
10561,05-29-2023 19:30:00,30.20,31.67,11.54,,
10562,05-29-2023 19:40:00,30.23,31.78,11.62,,
10563,05-29-2023 19:50:00,30.24,31.94,11.71,,
10564,05-29-2023 20:00:00,30.17,31.32,11.34,,
10565,05-29-2023 20:10:00,30.20,30.84,11.14,,
10566,05-29-2023 20:20:00,30.22,30.59,11.03,,
10567,05-29-2023 20:30:00,30.22,30.17,10.82,,
10568,05-29-2023 20:40:00,30.18,30.07,10.74,,
10569,05-29-2023 20:50:00,29.75,30.35,10.51,,
10570,05-29-2023 21:00:00,29.86,29.59,10.22,,
10571,05-29-2023 21:10:00,30.00,29.27,10.17,,
10572,05-29-2023 21:20:00,29.97,29.03,10.04,,
10573,05-29-2023 21:30:00,29.97,28.30,9.66,,
10574,05-29-2023 21:40:00,24.32,35.12,7.95,,
10575,05-29-2023 21:50:00,20.00,44.71,7.63,,
10576,05-29-2023 22:00:00,19.72,45.06,7.49,,
10577,05-29-2023 22:10:00,19.74,44.30,7.26,,
10578,05-29-2023 22:20:00,19.74,43.97,7.15,,
10579,05-29-2023 22:30:00,19.77,43.66,7.08,,
10580,05-29-2023 22:40:00,19.80,43.67,7.10,,
10581,05-29-2023 22:50:00,19.80,43.33,6.99,,
10582,05-29-2023 23:00:00,19.81,42.92,6.86,,
10583,05-29-2023 23:10:00,19.82,42.85,6.84,,
10584,05-29-2023 23:20:00,19.81,42.77,6.80,,
10585,05-29-2023 23:30:00,19.83,42.67,6.79,,
10586,05-29-2023 23:40:00,19.83,42.55,6.75,,
10587,05-29-2023 23:50:00,19.81,42.34,6.66,,
10588,05-30-2023 00:00:00,19.82,42.21,6.62,,
10589,05-30-2023 00:10:00,19.83,42.16,6.62,,
10590,05-30-2023 00:20:00,19.84,42.31,6.68,,
10591,05-30-2023 00:30:00,19.81,42.61,6.75,,
10592,05-30-2023 00:40:00,19.82,42.83,6.83,,
10593,05-30-2023 00:50:00,19.83,42.99,6.90,,
10594,05-30-2023 01:00:00,19.80,43.19,6.94,,
10595,05-30-2023 01:10:00,19.83,43.31,7.01,,
10596,05-30-2023 01:20:00,19.83,43.52,7.08,,
10597,05-30-2023 01:30:00,19.88,39.03,5.55,,
10598,05-30-2023 01:40:00,19.76,43.15,6.90,,
10599,05-30-2023 01:50:00,19.66,49.03,8.67,,
10600,05-30-2023 02:00:00,19.69,52.05,9.59,,
10601,05-30-2023 02:10:00,19.63,52.51,9.67,,
10602,05-30-2023 02:20:00,19.70,52.99,9.87,,
10603,05-30-2023 02:30:00,19.74,50.70,9.25,,
10604,05-30-2023 02:40:00,19.80,48.70,8.70,,
10605,05-30-2023 02:50:00,19.81,47.06,8.20,,
10606,05-30-2023 03:00:00,19.87,44.01,7.28,,
10607,05-30-2023 03:10:00,19.85,41.24,6.31,,
10608,05-30-2023 03:20:00,19.75,40.97,6.13,,
10609,05-30-2023 03:30:00,19.76,40.95,6.13,,
10610,05-30-2023 03:40:00,19.79,40.85,6.12,,
10611,05-30-2023 03:50:00,19.73,40.22,5.85,,
10612,05-30-2023 04:00:00,19.74,40.32,5.89,,
10613,05-30-2023 04:10:00,19.65,40.04,5.70,,
10614,05-30-2023 04:20:00,19.65,49.98,8.95,,
10615,05-30-2023 04:30:00,19.77,47.65,8.36,,
10616,05-30-2023 04:40:00,19.80,40.55,6.02,,
10617,05-30-2023 04:50:00,19.71,48.33,8.51,,
10618,05-30-2023 05:00:00,19.85,42.46,6.74,,
10619,05-30-2023 05:10:00,20.26,41.45,6.76,,
10620,05-30-2023 05:20:00,22.72,39.18,8.14,,
10621,05-30-2023 05:30:00,29.38,27.46,8.70,,
10622,05-30-2023 05:40:00,30.39,25.52,8.47,,
10623,05-30-2023 05:50:00,30.37,25.49,8.44,,
10624,05-30-2023 06:00:00,30.32,25.51,8.41,,
10625,05-30-2023 06:10:00,30.30,25.50,8.38,,
10626,05-30-2023 06:20:00,30.33,25.39,8.35,,
10627,05-30-2023 06:30:00,30.28,25.47,8.35,,
10628,05-30-2023 06:40:00,30.26,25.46,8.33,,
10629,05-30-2023 06:50:00,30.30,25.48,8.37,,
10630,05-30-2023 07:00:00,30.22,25.52,8.33,,
10631,05-30-2023 07:10:00,30.24,25.49,8.33,,
10632,05-30-2023 07:20:00,30.26,25.48,8.34,,
10633,05-30-2023 07:30:00,30.26,25.45,8.33,,
10634,05-30-2023 07:40:00,30.25,25.47,8.33,,
10635,05-30-2023 07:50:00,30.25,25.49,8.34,,
10636,05-30-2023 08:00:00,30.25,25.49,8.34,,
10637,05-30-2023 08:10:00,30.24,25.51,8.34,,
10638,05-30-2023 08:20:00,30.24,25.54,8.36,,
10639,05-30-2023 08:30:00,30.24,25.54,8.36,,
10640,05-30-2023 08:40:00,30.24,25.65,8.42,,
10641,05-30-2023 08:50:00,30.24,25.74,8.48,,
10642,05-30-2023 09:00:00,30.26,25.88,8.57,,
10643,05-30-2023 09:10:00,30.25,25.96,8.61,,
10644,05-30-2023 09:20:00,30.24,26.06,8.66,,
10645,05-30-2023 09:30:00,30.24,26.22,8.75,,
10646,05-30-2023 09:40:00,30.23,26.21,8.73,,
10647,05-30-2023 09:50:00,30.22,26.24,8.74,,
10648,05-30-2023 10:00:00,30.24,26.36,8.83,,
10649,05-30-2023 10:10:00,30.21,26.54,8.90,,
10650,05-30-2023 10:20:00,30.23,26.63,8.97,,
10651,05-30-2023 10:30:00,30.21,26.62,8.95,,
10652,05-30-2023 10:40:00,30.27,26.57,8.97,,
10653,05-30-2023 10:50:00,30.30,26.39,8.89,,
10654,05-30-2023 11:00:00,30.28,26.27,8.81,,
10655,05-30-2023 11:10:00,30.24,26.36,8.83,,
10656,05-30-2023 11:20:00,30.22,26.39,8.82,,
10657,05-30-2023 11:30:00,30.22,26.41,8.84,,
10658,05-30-2023 11:40:00,30.24,26.42,8.86,,
10659,05-30-2023 11:50:00,30.27,26.27,8.80,,
10660,05-30-2023 12:00:00,30.26,26.24,8.78,,
10661,05-30-2023 12:10:00,30.25,26.91,9.14,,
10662,05-30-2023 12:20:00,30.24,27.21,9.30,,
10663,05-30-2023 12:30:00,30.21,27.58,9.47,,
10664,05-30-2023 12:40:00,30.22,27.83,9.62,,
10665,05-30-2023 12:50:00,30.24,27.82,9.63,,
10666,05-30-2023 13:00:00,30.30,27.85,9.69,,
10667,05-30-2023 13:10:00,30.22,27.96,9.68,,
10668,05-30-2023 13:20:00,30.24,27.83,9.64,,
10669,05-30-2023 13:30:00,30.25,27.61,9.53,,
10670,05-30-2023 13:40:00,30.24,27.28,9.34,,
10671,05-30-2023 13:50:00,30.23,27.01,9.18,,
10672,05-30-2023 14:00:00,30.20,27.14,9.22,,
10673,05-30-2023 14:10:00,30.30,26.92,9.18,,
10674,05-30-2023 14:20:00,30.25,26.90,9.14,,
10675,05-30-2023 14:30:00,30.31,26.87,9.17,,
10676,05-30-2023 14:40:00,30.30,26.60,9.00,,
10677,05-30-2023 14:50:00,30.22,26.70,9.00,,
10678,05-30-2023 15:00:00,30.24,26.61,8.97,,
10679,05-30-2023 15:10:00,30.25,26.28,8.79,,
10680,05-30-2023 15:20:00,30.21,26.25,8.74,,
